mjd,mag,magerr
51818.39,21.741186141967773,0.1772499978542328
52171.38,22.297815322875977,0.3155537247657776
52173.35,22.11727523803711,0.3480466902256012
52224.33,22.50874137878418,0.3243763744831085
52225.3,22.294191360473636,0.3008530735969543
52234.29,22.76003646850586,0.55535489320755
52261.25,21.994234085083008,0.2085711061954498
52287.13,22.16187286376953,0.2399104088544845
52288.13,22.71820640563965,0.468366414308548
52522.43,22.037242889404297,0.2646753787994385
52551.41,21.770151138305664,0.2047376483678817
52557.43,22.102127075195312,0.2501623034477234
52558.44,21.92166519165039,0.1934173256158828
52578.31,21.791994094848636,0.1859480440616607
52585.27,21.956974029541016,0.195762038230896
52908.4,22.252351760864254,0.2779693305492401
52912.38,22.62574005126953,0.4259408414363861
52963.26,22.056610107421875,0.1897780746221542
53270.39,21.97604751586914,0.2075957953929901
53272.44,21.67923355102539,0.2048473209142685
53288.37,22.252613067626957,0.2898657917976379
53296.36,22.414108276367188,0.4564830660820007
53298.41,22.643993377685547,0.399608850479126
53314.32,22.10272216796875,0.3997277319431305
53319.31,21.941068649291992,0.3127537369728088
53351.18,22.17836570739746,0.2340834438800811
53616.43,22.199169158935547,0.3251973390579223
53622.44,22.257970809936523,0.2462411671876907
53627.4,22.06108283996582,0.2426592409610748
53638.43,21.616424560546875,0.2193857133388519
53639.43,22.191909790039062,0.3803981244564056
53640.39,22.357261657714844,0.2820634841918945
53641.43,22.142778396606445,0.3869397044181824
53646.46,22.76788711547852,0.5193153619766235
53668.37,22.419790267944336,0.6857561469078064
53668.44,21.48739051818848,0.2643813788890838
53669.35,23.0600643157959,0.8460260629653931
53669.45,22.053361892700195,0.503929078578949
53670.37,22.040470123291016,0.3592874407768249
53671.44,22.01926612854004,0.3558816611766815
53673.34,21.98921585083008,0.2127832472324371
53674.33,22.368318557739254,0.3325070142745971
53676.42,22.027332305908203,0.3659481406211853
53677.36,22.12495803833008,0.2214729189872741
53680.34,22.34795570373535,0.3091634809970855
53681.39,22.20042991638184,0.3150372207164764
53686.34,21.656618118286133,0.438469648361206
53697.34,22.177370071411133,0.4490709602832794
53700.34,22.09970474243164,0.3434302508831024
53705.33,21.989673614501957,0.3695542514324188
53975.42,22.0107536315918,0.2972764074802398
53989.43,22.279129028320312,0.7143037915229797
53994.44,21.57701110839844,0.223112016916275
53996.42,21.487749099731445,0.2183136343955993
53997.45,22.29485893249512,0.2320991158485412
54000.4,22.53077507019043,0.5165812969207764
54007.45,21.68973159790039,0.2139779329299926
54008.38,22.18052864074707,0.3709949851036072
54009.45,22.026996612548828,0.1963561773300171
54010.38,22.271203994750977,0.2260186374187469
54011.44,21.677026748657227,0.1499030143022537
54012.37,21.7936954498291,0.304347276687622
54012.45,22.009164810180664,0.3082276582717895
54020.41,22.070823669433597,0.5802145600318909
54024.46,22.08953666687012,0.5427266359329224
54025.44,21.71159553527832,0.4380086660385132
54028.44,22.01504898071289,0.3990905284881592
54029.45,22.232139587402344,0.4115594923496246
54030.4,21.778076171875,0.1895798146724701
54031.36,21.95249557495117,0.225920632481575
54035.44,22.12976455688477,0.5301568508148193
54037.35,21.859539031982425,0.1900384873151779
54039.36,21.917329788208008,0.2283128499984741
54040.36,22.16432762145996,0.3141601681709289
54041.4,21.754962921142575,0.3006210923194885
54050.35,21.3089656829834,0.3706042766571045
54053.37,22.294851303100582,0.4716933965682983
54056.36,21.854604721069336,0.2803563177585602
54059.35,22.130420684814453,0.4155154228210449
54060.37,21.897052764892575,0.3731226623058319
54062.36,21.65873908996582,0.2292832881212234
54346.43,22.0596923828125,0.5157830715179443
54348.44,22.166221618652344,0.4134490489959717
54357.39,22.12506103515625,0.2464615404605865
54362.44,22.15657997131348,0.2484021186828613
54365.42,22.11085319519043,0.2508585453033447
54381.44,22.55941390991211,0.3948338031768799
54382.42,22.485883712768555,0.5647504925727844
54385.44,22.414539337158203,0.3131095468997955
54386.44,21.865812301635746,0.2248600423336029
54387.44,22.1077823638916,0.4574263095855713
54392.44,22.870752334594727,0.6045050024986267
54394.43,22.064159393310547,0.5453291535377502
54396.45,22.225793838500977,0.5553498864173889
54406.35,22.38613510131836,0.3355100452899933
54409.35,23.10361671447754,0.4368301331996918
54411.31,22.238391876220703,0.2830758988857269
54412.37,21.96693420410156,0.3165889680385589
54415.36,22.28717803955078,0.2978664040565491
54416.35,22.65582275390625,0.3869694173336029
54417.35,22.72262954711914,0.4741345942020416
54418.35,21.892555236816406,0.2973005175590515
54423.33,22.976869583129883,0.6482152938842773
54424.29,22.14254570007324,0.4554447829723358
