mjd,mag,magerr
51818.36,20.69353675842285,0.0623125396668911
51875.19,20.561813354492188,0.0562284104526042
52170.41,20.99462127685547,0.0863242596387863
52173.33,21.094282150268555,0.1100384071469307
52224.31,20.73344612121582,0.0637543573975563
52225.27,20.75935173034668,0.0712074488401413
52234.26,20.691877365112305,0.0697289332747459
52261.23,20.657533645629883,0.0651372373104095
52282.16,20.40242958068848,0.0646961778402328
52287.11,20.344934463500977,0.050223059952259
52522.41,20.61445426940918,0.0656205862760543
52551.38,20.437894821166992,0.0618401914834976
52557.4,20.612098693847656,0.0690411627292633
52576.25,20.56806182861328,0.0617080628871917
52578.29,20.540254592895508,0.0615992173552513
52908.38,20.265512466430664,0.0525959283113479
52910.39,20.19705009460449,0.0532355904579162
52912.36,20.36667823791504,0.0598266907036304
52934.31,20.339263916015625,0.0569803193211555
52936.3,20.37229347229004,0.0502662770450115
53270.37,20.33302497863769,0.0580307394266128
53272.42,20.12986946105957,0.0517186932265758
53286.39,20.15423011779785,0.0617448985576629
53288.34,20.19798469543457,0.0454973988234996
53296.34,20.28067779541016,0.0623358935117721
53298.39,20.5532169342041,0.0641963258385658
53302.34,20.135854721069336,0.0772455036640167
53314.3,20.341562271118164,0.072758138179779
53351.16,20.33090209960937,0.0632330551743507
53622.42,20.542951583862305,0.058431476354599
53628.36,20.268444061279297,0.0921712666749954
53635.37,20.541696548461918,0.1036341562867164
53637.36,20.410688400268555,0.0970946922898292
53639.41,20.30777359008789,0.056875791400671
53640.37,20.417699813842773,0.0723540186882019
53641.41,20.512924194335938,0.0685460269451141
53646.43,20.78398895263672,0.0869007185101509
53655.34,20.345590591430664,0.0599470548331737
53663.35,20.421506881713867,0.1336115300655365
53663.43,20.360361099243164,0.1603205949068069
53664.37,20.81450653076172,0.1913730800151825
53665.33,20.700666427612305,0.1279352456331253
53665.43,20.29134750366211,0.1038172915577888
53666.42,20.395891189575195,0.1152993887662887
53668.34,20.32258033752441,0.0773419141769409
53668.42,20.161190032958984,0.1091444194316864
53669.33,20.69363021850586,0.1225477382540702
53669.43,20.44614601135254,0.1267259418964386
53674.31,20.35005760192871,0.062775544822216
53675.31,20.1899528503418,0.0589554943144321
53677.33,20.362945556640625,0.0527471601963043
53680.32,20.26011276245117,0.051343984901905
53683.38,20.448110580444336,0.0801961198449134
53687.27,20.231388092041016,0.1199029982089996
53697.32,20.52315902709961,0.0884125381708145
53698.32,20.36102867126465,0.0799796357750892
53699.34,20.386415481567383,0.0677121505141258
53704.3,20.291921615600582,0.0632188096642494
53975.39,20.305566787719727,0.0571411438286304
53989.4,20.13019180297852,0.0981864258646965
53993.4,21.043109893798828,0.1771987676620483
53996.4,19.74996757507324,0.048594556748867
54000.38,20.352527618408203,0.0632221400737762
54008.36,20.303834915161133,0.063110128045082
54009.35,20.218982696533203,0.0499998517334461
54010.35,20.287784576416016,0.0466101467609405
54011.41,20.23953628540039,0.0466690771281719
54020.35,20.138307571411133,0.0823694393038749
54024.43,20.47120475769043,0.0748310834169387
54025.41,19.613983154296875,0.0592910535633564
54028.42,20.513059616088867,0.077661246061325
54029.42,20.25199508666992,0.0608449690043926
54030.34,20.23591423034668,0.0504705570638179
54030.38,20.23813819885254,0.0452679209411144
54031.33,20.463842391967773,0.0516698993742466
54035.42,20.477373123168945,0.0929384231567382
54036.34,20.3444881439209,0.0695675238966941
54039.33,20.15364646911621,0.052706491202116
54041.3,20.009361267089844,0.0714633092284202
54047.37,20.232654571533203,0.2724263668060303
54048.33,20.208518981933597,0.0783274173736572
54052.33,20.217267990112305,0.0895072594285011
54053.35,20.409765243530277,0.0873420909047126
54055.34,20.3559513092041,0.0720849111676216
54058.33,20.17220497131348,0.0705213621258735
54059.33,20.122766494750977,0.064934991300106
54060.35,20.47683334350586,0.1343730986118316
54061.34,20.30975914001465,0.0893494710326194
54062.33,20.225341796875,0.0689302757382392
54063.32,20.136302947998047,0.0810772627592086
54065.33,20.27615737915039,0.0735390186309814
54346.41,19.988540649414062,0.0831117406487464
54348.41,20.019458770751957,0.0688790157437324
54355.42,20.047866821289062,0.0447254329919815
54357.37,19.942676544189453,0.0438865832984447
54362.42,20.385475158691406,0.0499387420713901
54365.4,20.16995620727539,0.0406545512378215
54381.42,20.34506225585937,0.0464839302003383
54382.4,20.206762313842773,0.0646026879549026
54384.43,20.109634399414062,0.0568845085799694
54385.42,20.13311767578125,0.0501944348216056
54386.41,20.21817779541016,0.0658979192376136
54387.42,20.359634399414062,0.1030953377485275
54391.42,20.331212997436523,0.1124273389577865
54392.41,20.289445877075195,0.0737610608339309
54393.42,20.15415954589844,0.0534156560897827
54396.28,20.071758270263672,0.178881749510765
54396.42,20.164134979248047,0.1190743073821067
54402.41,20.35102653503418,0.1921135187149047
54403.33,20.165794372558597,0.2182911932468414
54404.39,20.438453674316406,0.2042346596717834
54405.39,20.033714294433597,0.0719202384352684
54406.32,20.179067611694336,0.0589647777378559
54411.28,20.19663619995117,0.0498402118682861
54412.35,20.08822631835937,0.0555255711078643
54413.32,20.204343795776367,0.0876487493515014
54415.34,20.16707801818848,0.0532806627452373
54416.32,20.23441505432129,0.052041158080101
54417.33,20.17474174499512,0.0555876307189464
54418.32,20.18425750732422,0.0655638054013252
54421.33,20.27722930908203,0.0661669895052909
54422.33,20.257783889770508,0.0622843392193317
54423.31,20.308195114135746,0.0764268115162849
54424.27,20.093734741210938,0.0857674703001976
54433.33,19.95858192443848,0.1653802990913391
