mjd;mag;magerr
51818.39;2.153.603.172.302.240;0.1247020363807678
51875.22;2.165.168.190.002.440;0.1461772620677948
52171.38;210.975.399.017.334;0.1063463166356086
52171.46;21.175.670.623.779.200;0.0983846932649612
52173.36;2.091.712.188.720.700;0.0970721989870071
52224.34;20.960.643.768.310.500;0.0879389271140098
52225.3;21.074.064.254.760.700;0.0816533118486404
52234.29;2.126.257.705.688.470;0.1449124068021774
52261.26;21.207.447.052.001.900;0.1142943724989891
52287.14;2.127.078.628.540.030;0.1263155937194824
52288.14;21.151.636.123.657.200;0.0923420414328575
52522.44;2.148.674.964.904.780;0.1180625185370445
52551.41;2.133.499.336.242.670;0.1075578331947326
52552.46;2.155.728.912.353.510;0.1432799398899078
52557.43;21.606.618.881.225.500;0.1654726415872573
52558.44;21.448.871.612.548.800;0.1055659726262092
52578.32;21.543.970.108.032.200;0.1098166108131408
52585.28;215.477.352.142.334;0.1247038766741752
52585.33;21.666.128.158.569.300;0.1216317415237426
52908.41;21.309.925.079.345.700;0.1135708764195442
52910.42;21.217.090.606.689.400;0.1269557923078537
52912.39;2.146.166.229.248.040;0.1451687216758728
52934.34;2.123.192.024.230.950;0.1127073317766189
52935.34;21.418.663.024.902.300;0.1172991767525672
52936.33;2.183.182.907.104.490;0.1613510400056839
52963.27;21.669.586.181.640.600;0.1081018522381782
53270.4;21.582.904.815.673.800;0.1366375237703323
53272.45;21.482.046.127.319.300;0.1799701303243637
53286.42;2.145.003.700.256.340;0.1861837953329086
53288.38;2.161.573.028.564.450;0.1534363180398941
53294.42;21.670.881.271.362.300;0.1854176223278045
53296.37;21.476.980.209.350.500;0.1651054173707962
53298.42;2.156.018.447.875.970;0.1470003575086593
53302.37;21.781.024.932.861.300;0.2515785098075866
53312.33;21.633.207.321.166.900;0.2746379673480987
53314.33;21.007.478.713.989.200;0.1390340030193328
53319.32;21.846.776.962.280.200;0.2450369000434875
53351.19;21.427.631.378.173.800;0.1383779197931289
53616.43;21.770.206.451.416.000;0.2093756198883056
53622.45;21.641.714.096.069.300;0.103627473115921
53627.4;2.151.643.943.786.620;0.1212045475840568
53628.39;21.535.289.764.404.200;0.2154548466205597
53634.4;21.383.106.231.689.400;0.3059871196746826
53635.4;21.866.130.828.857.400;0.3740855157375335
53638.44;21.741.884.231.567.300;0.2030123025178909
53639.44;21.585.918.426.513.600;0.1908184438943863
53640.4;2.165.862.846.374.510;0.1531353592872619
