mjd;mag;magerr
51818.37;2.120.268.821.716.300;0.0976371094584465
51875.2;2.132.968.521.118.160;0.0982783436775207
52170.43;2.138.533.592.224.120;0.1290056556463241
52171.36;2.141.230.773.925.780;0.1369318515062332
52173.34;21.223.257.064.819.300;0.1282320022583007
52224.32;2.164.051.818.847.650;0.1483388841152191
52225.28;2.108.403.968.811.030;0.0858144313097
52234.28;2.138.303.565.979.000;0.1401674300432205
52261.24;2.132.198.143.005.370;0.1131416633725166
52287.12;2.145.489.501.953.120;0.1229973435401916
52288.12;21.530.838.012.695.300;0.1193283274769783
52522.42;2.126.785.469.055.170;0.1038028672337532
52551.39;2.133.400.154.113.760;0.1027157381176948
52557.41;21.472.517.013.549.800;0.1436944156885147
52558.43;21.493.602.752.685.500;0.1020679995417594
52578.3;21.384.904.861.450.100;0.1059343367815017
52908.39;2.141.045.188.903.800;0.1345560550689697
52912.37;21.335.325.241.088.800;0.1257727742195129
52934.32;21.276.752.471.923.800;0.1287751048803329
52935.32;21.432.594.299.316.400;0.1397219002246856
52963.25;2.135.758.209.228.510;0.082777515053749
53270.38;20.944.759.368.896.400;0.0909996852278709
53272.43;20.927.906.036.376.900;0.1016161367297172
53286.4;20.976.348.876.953.100;0.112273097038269
53294.4;2.131.673.622.131.340;0.1323547810316085
53296.35;2.109.712.600.708.000;0.1226584985852241
53298.4;21.566.675.186.157.200;0.1393430680036544
53302.35;21.245.067.596.435.500;0.1792547553777694
53312.31;2.114.779.090.881.340;0.1904082745313644
53314.31;21.215.866.088.867.100;0.1557142883539199
53351.17;2.132.996.368.408.200;0.107395626604557
53628.37;2.133.063.125.610.350;0.2429786324501037
53634.38;21.529.504.776.000.900;0.4031890034675598
53638.42;21.432.016.372.680.600;0.1358977854251861
53640.38;2.151.349.449.157.710;0.1288020759820938
53641.42;21.343.652.725.219.700;0.1434751003980636
53646.44;22.382.888.793.945.300;0.2901864349842071
53655.35;2.133.722.877.502.440;0.1094747632741928
53663.36;2.156.831.932.067.870;0.3577510118484497
53663.44;21.249.717.712.402.300;0.3566646873950958
53665.34;2.267.462.158.203.120;0.8579443693161011
53665.44;21.850.500.106.811.500;0.3998568654060364
53666.43;21.557.601.928.710.900;0.4530970454216003
53668.35;21.333.301.544.189.400;0.2120398730039596
53668.43;2.109.364.128.112.790;0.2211498916149139
53669.34;21.364.524.841.308.500;0.2050874978303909
53669.44;21.284.727.096.557.600;0.2990189790725708
53673.33;21.532.581.329.345.700;0.1408621072769165
53674.32;214.838.981.628.418;0.1856851875782013
53675.32;2.130.094.718.933.100;0.141425147652626
53676.41;2.125.152.587.890.620;0.1589138507843017
53677.34;21.374.059.677.124.000;0.125176340341568
53679.38;21.542.739.868.164.000;0.1717013120651245
53680.33;21.368.688.583.374.000;0.1392222195863723
53681.37;2.170.367.813.110.350;0.1611141860485077
53683.39;2.205.656.242.370.600;0.2773904502391815
53697.33;2.130.389.404.296.870;0.1459215134382248
53699.35;21.622.472.763.061.500;0.2074868530035019
53700.33;2.115.174.865.722.650;0.1211626604199409
53704.32;21.203.554.153.442.300;0.1421190500259399
53705.32;2.138.261.032.104.490;0.1485161036252975
53975.4;21.366.575.241.088.800;0.1279110461473465
53989.41;21.132.368.087.768.500;0.2279011905193328
53995.45;2.059.988.784.790.030;0.1053287833929061
53996.41;20.561.908.721.923.800;0.1070943921804428
54000.39;21.284.351.348.876.900;0.1420146375894546
54007.44;21.139.137.268.066.400;0.1216370835900306
54009.36;21.169.065.475.463.800;0.1040251404047012
54010.36;21.426.963.806.152.300;0.0851809978485107
54011.43;21.314.697.265.625;0.1033201590180397
54012.36;2.101.108.169.555.660;0.1476459503173828
54012.44;212.491.397.857.666;0.1406386494636535
54020.36;20.904.102.325.439.400;0.1565007418394088
