mjd;mag;magerr
51818.39;22.086.334.228.515.600;0.2024960368871688
51875.22;2.204.613.304.138.180;0.1954505890607834
52171.38;21.845.111.846.923.800;0.1703259050846099
52173.35;21.778.230.667.114.200;0.1920901089906692
52224.33;21.825.124.740.600.500;0.1454096585512161
52225.3;2.175.976.181.030.270;0.1480520069599151
52234.29;22.105.318.069.458.000;0.2617003917694092
52261.25;21.691.450.119.018.500;0.1406407505273819
52287.13;2.208.931.350.708.000;0.2179768234491348
52288.13;21.882.543.563.842.700;0.1838832795619964
52522.44;221.185.302.734.375;0.2361088395118713
52551.41;223.015.193.939.209;0.2845883071422577
52558.44;22.039.535.522.460.900;0.1764560639858245
52578.31;22.347.637.176.513.600;0.2551131248474121
52585.27;2.242.513.656.616.210;0.2516168355941772
52908.4;22.126.123.428.344.700;0.2069168984889984
52934.33;2.217.882.537.841.790;0.2487624138593673
52935.34;2.238.939.666.748.040;0.2788091599941253
52936.33;2.230.184.936.523.430;0.203463077545166
52963.26;22.097.007.751.464.800;0.1675321161746978
53270.39;2.233.066.177.368.160;0.2046858966350555
53272.44;21.857.986.450.195.300;0.1763485968112945
53288.37;2.208.940.696.716.300;0.2087700366973877
53296.37;21.803.857.803.344.700;0.2144042700529098
53298.42;21.716.609.954.833.900;0.1482522636651992
53312.32;2.211.848.258.972.160;0.5225594639778137
53319.31;21.914.958.953.857.400;0.2543168067932129
53351.18;22.169.164.657.592.700;0.2818569242954254
53616.43;21.625.864.028.930.600;0.1581798195838928
53622.44;21.833.370.208.740.200;0.1386253982782364
53627.4;21.764.476.776.123.000;0.160612866282463
53634.39;2.217.871.856.689.450;0.6406728029251099
53635.4;21.697.904.586.791.900;0.3252123296260834
53638.43;21.778.705.596.923.800;0.224124476313591
53639.44;21.731.603.622.436.500;0.1872477680444717
53640.4;2.218.874.740.600.580;0.2737561166286468
53646.46;2.319.414.329.528.800;0.5515579581260681
53663.46;22.139.873.504.638.600;0.8837690949440002
53664.39;2.205.075.454.711.910;0.4843253493309021
53665.46;2.210.453.224.182.120;0.5903438925743103
53666.45;21.951.269.149.780.200;0.4175913631916046
53668.37;22.734.210.968.017.500;0.7647188305854797
53669.35;21.682.153.701.782.200;0.2334173023700714
53669.46;21.270.347.595.214.800;0.2101886421442031
53670.37;22.200.029.373.168.900;0.3136383295059204
53670.45;2.250.302.124.023.430;0.5965464115142822
53671.44;21.992.406.845.092.700;0.2811591029167175
53673.34;2.175.433.349.609.370;0.1468969583511352
53674.34;22.003.196.716.308.500;0.2801263332366943
53675.34;2.193.319.320.678.710;0.1896385848522186
53676.43;22.124.267.578.125;0.350838303565979
53677.36;21.863.431.930.541.900;0.1525574624538421
53679.4;21.748.929.977.416.900;0.2164079844951629
53681.39;21.932.483.673.095.700;0.2067372947931289
53686.34;21.205.291.748.046.800;0.266594260931015
53697.35;21.990.711.212.158.200;0.3098658621311188
53700.34;215.324.764.251.709;0.1669455170631408
53705.33;21.730.710.983.276.300;0.2472236007452011
53975.42;2.145.103.073.120.110;0.1599246710538864
53989.43;2.132.794.761.657.710;0.2862228453159332
53994.44;216.717.586.517.334;0.1833603233098983
53996.42;21.010.129.928.588.800;0.1480856090784073
53997.45;22.132.736.206.054.600;0.1551114916801452
54007.45;21.630.897.521.972.600;0.1560664623975753
54008.38;2.202.617.073.059.080;0.295049250125885
54009.45;2.141.163.825.988.760;0.117672249674797
54010.38;2.145.365.524.291.990;0.1016736775636673
54011.44;21.437.824.249.267.500;0.1050788015127182
54012.37;2.194.032.859.802.240;0.2854203283786773
54012.45;2.178.451.919.555.660;0.1799637228250503
54020.41;21.600.664.138.793.900;0.3345267176628113
54024.46;2.188.061.141.967.770;0.323783129453659
54025.44;20.924.564.361.572.200;0.1915877908468246
54028.45;2.132.966.041.564.940;0.172756090760231
54029.45;21.318.845.748.901.300;0.1264469772577285
54030.4;21.790.607.452.392.500;0.1247633323073387
54031.36;2.173.228.073.120.110;0.1451966911554336
54035.45;2.116.891.860.961.910;0.1687963008880615
54036.36;21.623.779.296.875;0.1958758533000946
54037.35;21.874.170.303.344.700;0.1656453013420105
54039.36;21.600.435.256.958.000;0.1436277627944946
54040.37;21.752.742.767.333.900;0.1653155237436294
54041.33;21.639.055.252.075.100;0.3198105692863464
54041.4;2.150.262.451.171.870;0.1915852576494217
54048.38;2.168.441.200.256.340;0.3599165976047516
54049.39;2.166.003.799.438.470;0.4255349338054657
54050.35;2.130.989.646.911.620;0.335351288318634
54052.36;21.573.631.286.621.000;0.338324099779129
54053.37;2.154.928.207.397.460;0.1852876842021942
54055.37;2.204.445.075.988.760;0.2828339636325836
54056.36;21.519.472.122.192.300;0.163717433810234
54058.35;2.151.438.331.604.000;0.2073152363300323
54059.35;2.164.570.426.940.910;0.2184801399707794
54060.37;2.167.620.849.609.370;0.2017030417919159
54061.36;2.146.097.946.166.990;0.3339426517486572
54062.36;2.156.382.369.995.110;0.1684629768133163
54068.34;220.565.185.546.875;0.4250594973564148
54348.44;215.762.939.453.125;0.2039191871881485
54357.4;21.507.890.701.293.900;0.1165893226861953
54362.45;2.133.247.756.958.000;0.1099656894803047
54376.44;21.248.687.744.140.600;0.1377232670783996
54382.43;215.457.706.451.416;0.1695448905229568
54384.45;2.150.922.393.798.820;0.2786043882369995
54385.44;21.660.762.786.865.200;0.1744781136512756
54386.44;21.409.399.032.592.700;0.1346350610256195
54387.44;21.418.739.318.847.600;0.2148627936840057
54391.44;21.428.247.451.782.200;0.3164462745189667
54392.44;21.336.095.809.936.500;0.1392750889062881
54393.45;2.116.765.785.217.280;0.1351946294307708
54394.43;2.138.383.674.621.580;0.2387125492095947
54396.31;20.779.878.616.333.000;0.3107270300388336
54396.45;21.100.025.177.001.900;0.2051827311515808
54403.36;2.176.972.770.690.910;0.4650887250900268
54406.35;21.229.114.532.470.700;0.1120964288711547
54409.35;21.263.334.274.291.900;0.1041520088911056
54412.38;214.467.716.217.041;0.166901633143425
54413.35;2.168.587.684.631.340;0.316845566034317
54415.36;2.137.474.822.998.040;0.1141110137104988
54416.35;21.412.139.892.578.100;0.1195442825555801
54417.35;21.421.781.539.916.900;0.1223709806799888
54418.35;21.423.267.364.501.900;0.1619599461555481
54421.35;21.530.317.306.518.500;0.1919914484024047
54422.35;2.162.049.102.783.200;0.2653632164001465
54423.33;2.148.382.568.359.370;0.1495546400547027
54424.29;21.422.250.747.680.600;0.210240438580513
54433.35;2.113.945.770.263.670;0.4355243146419525
