mjd;mag;magerr
51818.4;2.145.121.383.666.990;0.1203124299645423
51875.23;21.160.579.681.396.400;0.0976769179105758
52171.39;2.107.889.938.354.490;0.0893607959151268
52171.46;214.102.725.982.666;0.1033850833773613
52173.36;2.116.902.732.849.120;0.114221841096878
52224.35;21.130.563.735.961.900;0.0870530158281326
52225.31;21.155.420.303.344.700;0.0941379964351654
52234.3;21.424.701.690.673.800;0.1342983841896057
52261.27;2.126.805.686.950.680;0.1057356372475624
52287.15;2.139.256.477.355.950;0.1163548082113266
52288.14;2.114.263.343.811.030;0.0944069623947143
52551.42;21.316.957.473.754.800;0.1161171719431877
52552.46;21.251.480.102.539.000;0.1033439263701438
52557.44;2.136.612.319.946.280;0.1184388026595115
52558.45;2.136.305.046.081.540;0.0997801050543785
52578.32;21.498.441.696.166.900;0.1021522134542465
52585.29;21.334.321.975.708.000;0.1131428107619285
52585.34;2.137.276.840.209.960;0.0905728116631507
52908.41;2.112.813.949.584.960;0.0970575287938118
52910.42;2.093.215.560.913.080;0.1094223335385322
52912.39;21.142.332.077.026.300;0.099491536617279
52934.35;2.111.797.523.498.530;0.0923549607396125
52935.35;2.107.233.238.220.210;0.0882208198308944
52936.34;21.163.881.301.879.800;0.088577002286911
52963.27;2.106.280.517.578.120;0.08330649882555
53270.41;21.438.913.345.336.900;0.1006751731038093
53272.45;2.126.156.234.741.210;0.1262331157922744
53286.42;21.523.836.135.864.200;0.1676965206861496
53288.38;21.127.504.348.754.800;0.0884719491004943
53294.43;2.153.712.654.113.760;0.1401623040437698
53298.43;21.310.382.843.017.500;0.1218508034944534
53302.38;211.641.788.482.666;0.1578798592090606
53312.33;21.451.494.216.918.900;0.2318678200244903
53314.33;2.149.286.460.876.460;0.1818874329328537
53319.32;2.181.998.443.603.510;0.2354896515607834
53616.44;21.735.530.853.271.400;0.1551621854305267
53627.41;21.391.801.834.106.400;0.1343528777360916
53628.4;2.156.009.292.602.530;0.1906007081270218
53634.4;21.138.338.088.989.200;0.2926693558692932
53635.41;2.200.821.876.525.870;0.4096812307834625
53638.44;2.169.850.730.895.990;0.2061686068773269
53639.45;2.168.562.126.159.660;0.1986148059368133
53640.41;21.755.334.854.125.900;0.187550887465477
53641.45;21.329.984.664.916.900;0.1559059917926788
53646.47;2.198.474.884.033.200;0.1860189884901046
53657.45;2.148.177.528.381.340;0.1739097982645034
53663.39;2.141.506.004.333.490;0.396614521741867
53663.47;21.789.634.704.589.800;0.7031293511390686
53664.4;2.133.775.329.589.840;0.2763720750808716
53665.37;2.115.267.944.335.930;0.1766439378261566
53665.47;21.131.959.915.161.100;0.259969562292099
53666.46;2.117.690.086.364.740;0.2216715663671493
53668.38;2.162.350.273.132.320;0.2807973325252533
53668.46;2.139.997.673.034.660;0.2989696264266968
53669.36;2.138.516.616.821.280;0.1838721334934234
53669.47;21.386.812.210.083.000;0.2591066658496856
53671.45;21.574.670.791.625.900;0.2357580512762069
53673.35;21.776.914.596.557.600;0.1435185074806213
53674.35;2.121.517.372.131.340;0.1626872569322586
53675.35;2.149.981.117.248.530;0.1573996096849441
53676.44;21.341.896.057.128.900;0.1659528017044067
53680.36;2.177.298.355.102.530;0.180741474032402
53681.4;2.163.632.202.148.430;0.1716106981039047
53683.42;22.619.121.551.513.600;0.3529816269874573
53686.36;21.166.826.248.168.900;0.2569210529327392
53693.36;2.072.588.539.123.530;0.2330587655305862
53696.37;2.231.013.298.034.660;0.4507963955402374
53697.36;21.806.596.755.981.400;0.2895042896270752
53699.38;2.143.478.202.819.820;0.1762308925390243
53975.43;21.205.995.559.692.300;0.1780653893947601
53989.44;2.081.691.551.208.490;0.160588264465332
53994.45;2.131.915.664.672.850;0.1350670307874679
53996.44;2.052.115.821.838.370;0.1411133259534835
53997.46;21.235.692.977.905.200;0.0739219859242439
54000.41;2.120.526.695.251.460;0.1248883828520774
54007.46;2.113.429.832.458.490;0.1068968996405601
54008.39;2.136.563.873.291.010;0.175768107175827
54009.39;21.019.798.278.808.500;0.0763178467750549
54009.46;2.118.415.641.784.660;0.1089671701192855
54010.39;2.099.986.457.824.700;0.0866807773709297
54011.45;2.109.884.452.819.820;0.0810058861970901
54012.38;21.099.645.614.624.000;0.1413856893777847
54012.46;21.169.551.849.365.200;0.1132703572511673
54025.45;2.075.538.825.988.760;0.146474540233612
54028.46;2.138.266.372.680.660;0.16849185526371
54029.46;21.298.274.993.896.400;0.1514797210693359
54030.41;21.418.195.724.487.300;0.1133582070469856
54031.37;2.105.614.471.435.540;0.0901167541742324
54035.46;20.901.552.200.317.300;0.1328407675027847
54036.37;20.993.343.353.271.400;0.1272465139627456
54037.36;21.077.253.341.674.800;0.0798780247569084
54039.37;210.583.438.873.291;0.0987589955329895
54040.38;21.141.300.201.416.000;0.1007106006145477
54041.34;2.092.167.282.104.490;0.1665380150079727
54041.41;21.158.693.313.598.600;0.1198179796338081
54047.41;2.064.005.470.275.870;0.3349306881427765
54048.39;2.108.693.504.333.490;0.2349089682102203
54049.4;213.877.067.565.918;0.3547229468822479
54050.36;2.116.492.462.158.200;0.2820282280445099
54052.37;2.100.801.658.630.370;0.1884141117334365
54053.38;21.150.678.634.643.500;0.1488953083753585
54055.38;21.514.545.440.673.800;0.1932191401720047
54056.37;21.541.305.541.992.100;0.1565152704715728
54058.36;21.252.832.412.719.700;0.1489645093679428
54059.36;2.128.712.654.113.760;0.1569366306066513
54060.39;2.132.172.203.063.960;0.221523180603981
54065.36;2.127.328.872.680.660;0.1297734528779983
54068.35;21.647.111.892.700.100;0.2575404345989227
54346.44;2.107.683.563.232.420;0.1958198994398117
54348.45;211.944.522.857.666;0.1553768217563629
54362.46;20.947.742.462.158.200;0.0871535390615463
54365.44;21.183.876.037.597.600;0.0877437889575958
54376.45;2.106.952.476.501.460;0.1253065168857574
54381.46;20.911.840.438.842.700;0.0916617289185524
54382.44;2.116.610.336.303.710;0.1208243370056152
54385.45;21.100.116.729.736.300;0.1177904978394508
54386.45;2.104.153.633.117.670;0.151505097746849
54391.46;21.335.493.087.768.500;0.2676630318164825
54392.45;21.283.466.339.111.300;0.1453728079795837
54393.46;20.789.419.174.194.300;0.0967502892017364
54394.44;2.132.952.880.859.370;0.2918291091918945
54396.32;21.048.816.680.908.200;0.3844705820083618
54402.45;2.073.247.337.341.300;0.3237239122390747
54403.37;21.160.985.946.655.200;0.2329058647155761
54406.36;2.113.275.718.688.960;0.1140806674957275
54409.37;20.946.462.631.225.500;0.0812225416302681
54412.39;2.112.485.694.885.250;0.1552282273769378
