mjd;mag;magerr
53628.35;22.501.453.399.658.200;0.7024029493331909
53635.35;21.580.791.473.388.600;0.2559597790241241
53638.39;22.446.557.998.657.200;0.4420969784259796
53639.39;22.062.145.233.154.200;0.2445560097694397
53640.35;22.026.227.951.049.800;0.2249661833047866
53641.39;22.069.541.931.152.300;0.262474000453949
53646.41;2.267.642.974.853.510;0.4089744985103607
53655.33;2.169.232.749.938.960;0.2064298838376999
53663.34;2.263.978.385.925.290;0.8318815231323242
53665.42;2.221.038.627.624.510;0.6652005314826965
53666.41;2.138.616.180.419.920;0.2876495718955993
53668.33;2.232.651.138.305.660;0.4774921834468841
53669.31;2.197.997.093.200.680;0.2119884639978408
53669.41;2.214.569.854.736.320;0.5494930148124695
53671.39;2.155.845.069.885.250;0.2781443893909454
53673.3;22.046.031.951.904.200;0.2008956372737884
53674.29;22.854.360.580.444.300;0.7345644235610962
53675.3;22.381.975.173.950.100;0.3072282671928406
53676.38;22.234.699.249.267.500;0.3655029237270355
53677.32;2.286.237.525.939.940;0.3953174650669098
53680.3;2.209.638.786.315.910;0.2204489409923553
53681.35;2.243.905.639.648.430;0.3188414871692657
53685.31;2.199.165.725.708.000;0.3269842565059662
53693.3;21.240.455.627.441.400;0.3077937066555023
53697.3;2.209.270.477.294.920;0.3344361186027527
53698.3;2.171.455.764.770.500;0.2030872106552124
53704.29;22.084.735.870.361.300;0.3453831970691681
53705.29;22.897.605.895.996.000;0.6142508387565613
53975.37;2.187.192.153.930.660;0.2194597870111465
53989.38;2.137.153.434.753.410;0.3048251867294311
53994.4;2.308.018.112.182.610;0.6645914912223816
53995.42;21.468.830.108.642.500;0.1933940052986145
53996.38;2.247.212.219.238.280;0.6812474131584167
54000.36;22.157.901.763.916.000;0.3535372018814087
54007.41;2.224.928.855.895.990;0.3556494116783142
54008.34;2.188.053.321.838.370;0.2348883897066116
54009.33;22.231.857.299.804.600;0.2585844695568084
54010.34;2.193.172.264.099.120;0.1910258829593658
54011.4;21.872.697.830.200.100;0.1587632447481155
54012.33;2.214.392.852.783.200;0.5648000240325928
54020.33;2.216.409.683.227.530;0.4968258440494537
54025.4;21.754.261.016.845.700;0.3432236611843109
54028.4;22.479.825.973.510.700;0.524472713470459
54029.33;2.169.940.757.751.460;0.2035092115402221
54030.33;22.094.858.169.555.600;0.2215291559696197
54031.31;2.202.155.303.955.070;0.1846963465213775
54035.4;2.152.989.387.512.200;0.3277570307254791
54036.32;2.207.039.451.599.120;0.3261997103691101
54037.31;21.874.217.987.060.500;0.1956334561109542
54039.32;217.072.868.347.168;0.2199208587408065
54040.32;2.195.667.839.050.290;0.3933815360069275
54048.31;2.192.585.182.189.940;0.3722788989543915
54052.32;22.796.689.987.182.600;0.9328336715698242
54053.31;2.208.411.979.675.290;0.2901011109352112
54055.31;22.076.847.076.416.000;0.3556417822837829
54056.32;21.982.566.833.496.000;0.3385135531425476
54058.31;22.056.446.075.439.400;0.336234301328659
54059.31;22.440.658.569.335.900;0.5347251296043396
54060.33;22.190.887.451.171.800;0.3955702483654022
54061.32;22.033.071.517.944.300;0.5632837414741516
54062.32;22.306.055.068.969.700;0.3219133615493774
54063.3;2.173.833.656.311.030;0.2021660804748535
54348.4;2.144.375.228.881.830;0.1770143061876297
54357.35;21.996.686.935.424.800;0.1975166499614715
54359.38;23.071.626.663.208.000;0.8294165134429932
54362.4;22.145.627.975.463.800;0.2478173077106475
54365.38;2.187.792.205.810.540;0.2108970433473587
54376.4;2.167.751.121.520.990;0.2026573717594146
54382.38;222.589.168.548.584;0.4307142794132232
54384.41;21.852.703.094.482.400;0.2526638805866241
54385.4;2.272.042.655.944.820;0.4632574319839477
54386.4;2.228.655.433.654.780;0.3847212195396423
54391.4;2.265.322.494.506.830;0.9762753248214722
54392.4;21.737.049.102.783.200;0.2955931723117828
54393.4;21.891.780.853.271.400;0.2144582569599151
54394.38;2.127.547.264.099.120;0.210752472281456
54402.39;2.070.848.274.230.950;0.2763711810111999
54403.31;2.224.163.246.154.780;0.9655880928039552
54404.37;2.133.097.076.416.010;0.270109087228775
54405.37;21.772.754.669.189.400;0.4402543604373932
54406.31;2.153.432.273.864.740;0.1717979609966278
54411.27;2.163.132.095.336.910;0.1600615531206131
54412.33;22.002.849.578.857.400;0.3446554243564605
54413.31;2.197.721.672.058.100;0.3503822088241577
54415.32;21.949.373.245.239.200;0.2213456481695175
54416.31;2.193.004.608.154.290;0.228004589676857
54417.31;22.018.054.962.158.200;0.2166113853454589
54418.31;2.201.738.739.013.670;0.31915482878685
54421.31;21.962.610.244.750.900;0.3099741339683532
54422.31;2.152.520.179.748.530;0.2378136664628982
54423.29;2.177.958.869.934.080;0.3425801992416382
