mjd;mag;magerr
51818.38;2.234.146.881.103.510;0.2889828085899353
51875.21;2.224.701.499.938.960;0.2963199615478515
52170.43;2.227.014.541.625.970;0.3389050960540771
52171.37;217.541.618.347.168;0.1852152794599533
52173.35;22.088.817.596.435.500;0.2831589579582214
52224.33;2.169.272.804.260.250;0.1635717302560806
52225.29;219.352.970.123.291;0.2122170031070709
52234.28;22.523.473.739.624.000;0.4650305509567261
52261.25;2.209.943.008.422.850;0.2431309521198272
52287.13;21.810.348.510.742.100;0.1779936701059341
52288.13;2.187.272.453.308.100;0.2168992459774017
52522.43;21.821.237.564.086.900;0.2271467894315719
52552.45;21.892.736.434.936.500;0.2544964849948883
52557.42;21.983.154.296.875;0.2219358086585998
52558.43;2.190.390.014.648.430;0.1903198510408401
52578.31;22.023.900.985.717.700;0.2302139997482299
52585.27;21.693.994.522.094.700;0.160746693611145
52908.4;2.134.237.670.898.430;0.1407333761453628
52934.33;21.687.129.974.365.200;0.1929399520158767
52935.33;21.466.014.862.060.500;0.1776293963193893
52936.32;21.618.629.455.566.400;0.1473074704408645
52963.26;2.152.279.663.085.930;0.1217032372951507
53270.39;21.270.469.665.527.300;0.1149775683879852
53272.44;21.496.339.797.973.600;0.1731515675783157
53286.41;2.144.851.303.100.580;0.1890143156051635
53288.36;21.500.322.341.918.900;0.1402462869882583
53298.41;2.148.322.486.877.440;0.1790479868650436
53302.36;2.159.508.514.404.290;0.2281866073608398
53312.32;2.119.953.155.517.570;0.2374436557292938
53314.32;21.426.401.138.305.600;0.201180562376976
53351.18;215.044.002.532.959;0.1634808480739593
53622.43;2.201.312.828.063.960;0.1994452029466629
53627.39;2.206.719.398.498.530;0.2473639249801635
53628.38;21.970.489.501.953.100;0.3908432424068451
53635.39;2.136.245.346.069.330;0.2559851408004761
53638.43;22.438.255.310.058.500;0.4380488097667694
53639.43;2.219.914.054.870.600;0.3699352741241455
53640.39;2.180.038.833.618.160;0.2351561933755874
53641.43;2.165.633.583.068.840;0.2297432869672775
53646.45;2.230.514.907.836.910;0.3867357969284057
53655.36;21.905.969.619.750.900;0.2187179177999496
53663.37;2.172.173.118.591.300;0.4850504994392395
53664.39;2.206.141.662.597.650;0.54331374168396
53665.35;22.005.250.930.786.100;0.4303850829601288
53665.45;21.775.569.915.771.400;0.5021845102310181
53666.44;2.159.750.366.210.930;0.359155535697937
53668.36;2.188.750.457.763.670;0.4149644076824188
53668.44;2.111.596.298.217.770;0.2974269688129425
53669.45;21.812.576.293.945.300;0.4429403841495514
53670.37;21.733.369.827.270.500;0.2607285380363464
53670.45;2.290.937.614.440.910;0.9250516891479492
53671.43;2.226.645.278.930.660;0.4458517432212829
53673.33;21.885.555.267.333.900;0.1965224891901016
53674.33;21.863.304.138.183.500;0.2670146226882934
53675.33;2.170.677.375.793.450;0.193164050579071
53676.42;2.145.499.420.166.010;0.2231925278902053
53677.35;21.690.298.080.444.300;0.1620388925075531
53679.39;2.200.672.149.658.200;0.3694314062595367
53680.34;2.219.251.823.425.290;0.242006316781044
53683.4;222.541.561.126.709;0.3242059350013733
53686.34;21.164.968.490.600.500;0.3241820931434631
53697.34;21.619.216.918.945.300;0.2546530067920685
53699.36;2.191.417.121.887.200;0.3084475696086883
53700.34;22.014.684.677.124.000;0.3306144475936889
53705.33;21.619.815.826.416.000;0.2448528409004211
53975.41;2.172.405.815.124.510;0.2173969000577926
53989.42;21.797.828.674.316.400;0.451911062002182
53994.43;2.154.268.455.505.370;0.2077889442443847
53996.42;2.132.206.344.604.490;0.1898967325687408
53997.44;21.824.878.692.626.900;0.1489404439926147
54000.4;2.173.909.950.256.340;0.2018207162618637
54008.38;21.648.761.749.267.500;0.2016085833311081
54009.37;21.803.096.771.240.200;0.1544016748666763
54009.44;21.907.617.568.969.700;0.1932267397642135
54010.37;2.189.835.357.666.010;0.1757297366857528
