mjd;mag;magerr
51818.42;2.119.253.158.569.330;0.1254573166370391
51875.25;2.147.219.657.897.940;0.122197188436985
52171.41;21.508.140.563.964.800;0.1397102773189544
52171.48;2.143.907.165.527.340;0.1315820217132568
52173.39;21.505.393.981.933.500;0.1752644479274749
52234.32;2.160.181.427.001.950;0.1944402605295181
52287.17;214.890.193.939.209;0.160910353064537
52288.17;2.160.527.992.248.530;0.1352413594722747
52522.47;21.707.136.154.174.800;0.1563046276569366
52551.44;2.174.109.268.188.470;0.1610659211874008
52552.49;21.550.949.096.679.600;0.1442186832427978
52557.46;2.138.763.999.938.960;0.1221758872270584
52558.47;21.536.067.962.646.400;0.1117480769753456
52578.34;2.143.977.928.161.620;0.1138610392808914
52585.31;21.502.410.888.671.800;0.1104736626148223
52585.36;2.158.543.968.200.680;0.141653910279274
52908.43;22.181.005.477.905.200;0.3043434917926788
52910.44;2.127.709.197.998.040;0.1098001897335052
52912.41;2.131.642.341.613.760;0.1448424011468887
52934.37;21.250.741.958.618.100;0.1288022547960281
52935.37;2.161.170.768.737.790;0.1361033320426941
52936.36;2.153.619.956.970.210;0.1319127529859542
53270.43;21.363.149.642.944.300;0.1200256273150444
53272.48;2.129.528.045.654.290;0.1162320673465728
53288.4;2.149.394.416.809.080;0.1539662182331085
53296.4;21.140.647.888.183.500;0.1482004523277282
53298.45;21.440.065.383.911.100;0.1654828488826751
53312.35;21.868.017.196.655.200;0.3767598867416382
53314.36;21.362.001.419.067.300;0.1919050514698028
53616.46;2.158.767.890.930.170;0.1895753592252731
53622.47;21.742.164.611.816.400;0.1291130930185318
53626.44;2.161.503.219.604.490;0.1956200450658798
53627.43;21.648.962.020.874.000;0.1537835299968719
53638.46;2.140.180.206.298.820;0.1864447295665741
53639.47;21.293.981.552.124.000;0.186489850282669
53640.43;2.192.534.446.716.300;0.2223212271928787
53657.47;21.241.905.212.402.300;0.1509541422128677
53663.41;2.153.000.259.399.410;0.4411354064941406
53663.49;21.614.200.592.041.000;0.6370697021484375
53668.4;21.574.790.954.589.800;0.3093098998069763
53668.48;2.202.616.500.854.490;0.6245139837265015
53669.39;2.143.246.078.491.210;0.1972503960132599
53671.47;21.312.803.268.432.600;0.1729089915752411
53673.37;21.476.152.420.043.900;0.1588046252727508
53674.37;21.961.183.547.973.600;0.3269809782505035
53675.37;21.436.058.044.433.500;0.1575644612312317
53676.46;2.148.994.255.065.910;0.2817233502864837
