mjd;mag;magerr
51818.38;22.513.328.552.246.000;0.3096084892749786
52171.37;2.255.186.080.932.610;0.336930900812149
52173.35;22.699.934.005.737.300;0.4551373124122619
52224.33;2.236.775.779.724.120;0.2630594074726105
52225.29;22.388.427.734.375;0.294876754283905
52234.29;22.209.321.975.708.000;0.3168245553970337
52287.13;224.748.649.597.168;0.2779624164104461
52288.13;2.250.837.516.784.660;0.3387189209461212
52551.4;23.337.820.053.100.500;0.6926991939544678
52552.45;22.685.352.325.439.400;0.3850862085819244
52558.44;2.250.699.806.213.370;0.2960624694824219
52578.31;2.266.086.769.104.000;0.3533574044704437
52585.27;22.463.911.056.518.500;0.2676245868206024
52908.4;2.380.499.267.578.120;0.9029780030250548
52912.38;22.619.882.583.618.100;0.4380470812320709
52934.33;2.205.756.378.173.820;0.2468348145484924
52935.33;2.258.546.638.488.760;0.4238925278186798
52936.33;2.246.763.801.574.700;0.2580728232860565
52963.26;23.059.741.973.876.900;0.4189079105854034
53270.39;2.270.480.728.149.410;0.3425662219524383
53272.44;2.170.869.445.800.780;0.1876604706048965
53286.41;23.286.081.314.086.900;0.8379210829734802
53288.37;23.125.301.361.083.900;0.4548720121383667
53296.36;2.189.830.017.089.840;0.2854474186897278
53298.41;2.318.939.208.984.370;0.6955882906913757
53622.44;22.861.970.901.489.200;0.387577474117279
53627.39;23.007.856.369.018.500;0.4745014309883117
53638.43;2.271.845.817.565.910;0.4888442456722259
53639.43;22.804.828.643.798.800;0.5613701939582825
53640.39;2.275.408.172.607.420;0.5007016062736511
53641.43;23.420.995.712.280.200;0.9181607961654664
53664.39;22.715.059.280.395.500;0.863858699798584
53665.45;2.224.323.844.909.660;0.677839994430542
53668.36;22.426.410.675.048.800;0.6137720942497253
53668.44;21.694.955.825.805.600;0.464048683643341
53670.37;23.186.325.073.242.100;0.8430047035217285
53670.45;2.285.288.619.995.110;0.7520543336868286
53671.43;22.422.832.489.013.600;0.458728164434433
53673.34;2.263.662.338.256.830;0.3404103517532348
53675.33;2.256.169.891.357.420;0.4071530997753143
53676.42;2.249.705.696.105.950;0.5906040072441101
53679.39;2.266.561.889.648.430;0.5796573758125305
53680.34;22.094.934.463.500.900;0.2147382646799087
53697.34;23.011.505.126.953.100;0.8106323480606079
53699.36;21.609.596.252.441.400;0.2069501280784607
53700.34;2.310.887.908.935.540;0.7743946313858032
53975.41;22.182.186.126.708.900;0.3125632107257843
53994.44;22.855.091.094.970.700;0.5546738505363464
53996.42;2.253.532.600.402.830;0.4359516501426697
53997.45;22.590.431.213.378.900;0.3140226304531097
54007.45;2.335.075.569.152.830;0.9008339643478394
54008.38;2.270.855.140.686.030;0.4727104902267456
54009.37;2.220.494.842.529.290;0.206102579832077
54009.45;2.276.087.760.925.290;0.4105028510093689
54011.44;22.956.472.396.850.500;0.4085164666175842
54012.37;2.335.008.430.480.950;0.9764341115951538
54012.45;22.742.355.346.679.600;0.5231733918190002
54020.4;21.668.081.283.569.300;0.3629694581031799
54024.45;22.243.310.928.344.700;0.5529923439025879
54025.43;2.228.961.753.845.210;0.5274395942687988
54028.44;229.892.692.565.918;0.6966421604156494
54029.44;2.323.146.629.333.490;0.8593462109565735
54030.4;23.119.415.283.203.100;0.5715174078941345
54031.35;2.269.036.865.234.370;0.3475416004657745
54035.44;22.787.960.052.490.200;0.7836839556694031
54036.36;2.225.152.587.890.620;0.449298232793808
54037.35;22.784.854.888.916.000;0.4107726514339447
54039.36;23.091.535.568.237.300;0.5741008520126343
54040.36;2.267.344.093.322.750;0.4480788707733154
54041.4;2.265.093.994.140.620;0.6521458029747009
54052.35;218.585.205.078.125;0.4382442831993103
54055.37;2.204.972.076.416.010;0.3855132162570953
54056.35;22.579.242.706.298.800;0.5462623238563538
54061.36;216.350.212.097.168;0.3825859129428863
54062.35;225.908.260.345.459;0.4483204483985901
54346.43;22.026.535.034.179.600;0.4702655971050262
54348.43;2.267.603.874.206.540;0.5851882100105286
54357.39;22.435.096.740.722.600;0.312345951795578
54362.44;220.721.492.767.334;0.2071594893932342
54365.42;2.261.972.999.572.750;0.3110405206680298
54376.44;2.311.727.333.068.840;0.7444592714309692
54381.44;2.274.187.660.217.280;0.4084892868995666
54382.42;22.708.532.333.374.000;0.6164019107818604
54384.45;2.257.668.685.913.080;0.5802429914474487
54385.44;23.111.665.725.708.000;0.6305363178253174
54386.43;2.285.328.483.581.540;0.4925979077816009
54387.44;2.271.512.985.229.490;0.9513813257217408
54393.44;2.262.163.352.966.300;0.5885003805160522
54394.42;2.182.295.227.050.780;0.3868867456912994
54406.35;22.525.156.021.118.100;0.3778317272663116
54409.35;2.265.900.611.877.440;0.3290065228939056
54411.3;22.817.081.451.416.000;0.3986334502696991
54412.37;2.220.628.929.138.180;0.2866427898406982
54415.36;22.534.873.962.402.300;0.3224556148052215
54416.34;22.444.921.493.530.200;0.3071246445178985
54417.35;22.549.928.665.161.100;0.4043367207050323
54418.35;22.389.101.028.442.300;0.4650594294071197
54421.35;21.947.168.350.219.700;0.3343973755836487
54423.33;22.559.141.159.057.600;0.465312123298645
54424.29;2.208.261.108.398.430;0.4240689873695373
