mjd;mag;magerr
51818.41;2.072.672.462.463.370;0.0699172839522361
51875.24;20.876.182.556.152.300;0.0753698572516441
52171.4;20.271.448.135.375.900;0.0549763180315494
52171.47;2.044.770.050.048.820;0.0511481761932373
52173.37;20.385.520.935.058.500;0.0537628382444381
52224.35;2.024.559.783.935.540;0.0455570444464683
52225.32;2.027.249.336.242.670;0.0461485646665096
52234.31;20.266.376.495.361.300;0.0694717615842819
52261.27;20.240.612.030.029.200;0.04551587626338
52287.15;2.034.247.398.376.460;0.0503180995583534
52288.15;20.356.897.354.125.900;0.0517273992300033
52522.45;2.036.513.328.552.240;0.0586802773177623
52551.43;20.489.273.071.289.000;0.0598742067813873
52552.47;20.479.814.529.418.900;0.0509572587907314
52557.45;2.044.609.260.559.080;0.0562930665910244
52558.46;2.051.711.082.458.490;0.0560768768191337
52578.33;2.057.500.457.763.670;0.0572728365659713
52585.29;20.597.400.665.283.200;0.0577999390661716
52585.35;20.570.602.416.992.100;0.0502487234771251
52908.42;2.051.930.046.081.540;0.0650434866547584
52910.43;2.052.572.250.366.210;0.067921444773674
52912.4;2.045.539.665.222.160;0.0607080236077308
52934.35;2.030.746.841.430.660;0.0539208687841892
52935.36;20.310.379.028.320.300;0.0539208054542541
52936.35;20.261.667.251.586.900;0.049223642796278
52963.28;20.242.033.004.760.700;0.0439462400972843
53270.41;2.038.541.030.883.780;0.0519815199077129
53272.46;20.404.300.689.697.200;0.0584684200584888
53286.43;2.037.818.717.956.540;0.0669857263565063
53288.39;20.465.200.424.194.300;0.0671649575233459
53294.44;20.355.918.884.277.300;0.0567685142159462
53296.38;2.033.656.120.300.290;0.0651641339063644
53298.43;20.547.508.239.746.000;0.0652895867824554
53302.39;2.031.670.379.638.670;0.0656196027994155
53312.34;20.592.924.118.041.900;0.1080421507358551
53314.34;2.043.985.748.291.010;0.0746495127677917
53616.45;20.536.636.352.539.000;0.071270003914833
53622.46;2.055.196.189.880.370;0.0525752864778041
53627.42;20.489.147.186.279.200;0.0603172443807125
53635.42;2.025.028.610.229.490;0.0868427902460098
53638.45;20.548.490.524.291.900;0.1131372302770614
53639.45;2.054.859.733.581.540;0.0812659263610839
53640.41;20.675.479.888.916.000;0.0816163942217826
53646.48;20.507.081.985.473.600;0.0669807121157646
53657.46;20.345.853.805.541.900;0.0685754418373107
53663.4;20.147.520.065.307.600;0.1208414509892463
53663.48;19.978.450.775.146.400;0.1472926437854766
53664.41;2.101.293.563.842.770;0.245511844754219
53665.38;2.014.821.434.020.990;0.0865748971700668
53665.48;2.026.135.635.375.970;0.1391579359769821
53666.47;2.018.072.509.765.620;0.0951605811715126
53668.39;2.030.960.464.477.530;0.0974713265895843
53668.47;2.029.648.780.822.750;0.1188360974192619
53669.37;2.046.134.185.791.010;0.0813742280006408
53669.47;20.075.353.622.436.500;0.1079014167189598
53671.46;2.026.199.150.085.440;0.0690063759684562
53673.36;20.406.497.955.322.200;0.0549243725836277
53674.36;2.017.752.265.930.170;0.0686839744448661
53675.36;20.234.909.057.617.100;0.0617752373218536
53676.44;20.225.133.895.874.000;0.1647538095712661
53676.48;2.141.363.906.860.350;0.198015421628952
53680.36;2.031.302.070.617.670;0.0518342107534408
53681.41;203.693.904.876.709;0.0784412547945976
53683.42;2.109.115.600.585.930;0.1087457463145256
53686.36;2.016.217.994.689.940;0.0953358337283134
53696.37;2.022.702.407.836.910;0.0801455304026603
53697.37;20.254.169.464.111.300;0.0703649818897247
53699.39;2.027.915.954.589.840;0.0691292360424995
53975.44;2.068.077.850.341.790;0.0863720551133155
53989.45;2.038.947.486.877.440;0.1167758405208587
53994.46;2.038.471.031.188.960;0.0625578984618187
53996.44;197.080.135.345.459;0.0639844238758087
53997.47;20.320.484.161.376.900;0.0503493286669254
54000.42;20.196.514.129.638.600;0.0657713264226913
54007.47;204.730.224.609.375;0.0559011362493038
54009.4;20.292.224.884.033.200;0.0465958788990974
54009.47;2.055.755.424.499.510;0.0517487488687038
54010.4;20.273.338.317.871.000;0.0481944791972637
54011.46;2.025.910.377.502.440;0.0460264272987842
54012.39;20.345.258.712.768.500;0.0930183604359626
54012.47;2.019.177.627.563.470;0.060448832809925
