mjd;mag;magerr
51818.38;22.334.848.403.930.600;0.2597814202308655
51875.21;21.819.150.924.682.600;0.1784772872924804
52171.37;2.176.071.548.461.910;0.1765318661928177
52173.35;222.712.516.784.668;0.3053757846355438
52224.33;21.961.977.005.004.800;0.188805490732193
52225.29;21.948.957.443.237.300;0.1902855932712555
52234.29;21.813.735.961.914.000;0.2175827622413635
52261.25;22.247.976.303.100.500;0.2368292361497879
52288.13;21.878.862.380.981.400;0.1992432326078415
52552.45;219.936.466.217.041;0.2206468433141708
52557.42;2.206.809.425.354.000;0.2193274199962616
52558.43;2.195.283.508.300.780;0.1961318999528885
52578.31;2.234.206.771.850.580;0.279044896364212
52585.27;22.702.686.309.814.400;0.3236144781112671
52912.38;22.343.765.258.789.000;0.2932243645191192
52934.33;2.243.979.835.510.250;0.2862346470355987
52935.33;22.978.872.299.194.300;0.5971702933311462
52936.32;2.220.465.469.360.350;0.2064570784568786
52963.26;2.288.280.296.325.680;0.3414992690086365
53286.41;2.183.523.750.305.170;0.2285280227661132
53288.37;2.255.835.723.876.950;0.3103421628475189
53296.36;2.211.902.236.938.470;0.368166446685791
53298.41;22.282.150.268.554.600;0.2435712069272995
53302.36;22.151.592.254.638.600;0.3465556204319
53351.18;22.416.278.839.111.300;0.3312321603298187
53622.44;2.316.176.414.489.740;0.4774115085601806
53627.39;22.006.982.803.344.700;0.2150134593248367
53628.38;21.744.138.717.651.300;0.3272879421710968
53634.39;2.188.349.151.611.320;0.6104574799537659
53635.39;22.245.553.970.336.900;0.4977989196777344
53638.43;2.213.009.452.819.820;0.2935196459293365
53639.43;22.401.330.947.875.900;0.3225727081298828
53640.39;22.203.096.389.770.500;0.2875670790672302
53641.43;22.153.892.517.089.800;0.3243594169616699
53646.45;23.278.886.795.043.900;0.8612035512924194
53655.36;22.113.473.892.211.900;0.2341060489416122
53663.37;21.425.201.416.015.600;0.3179709315299988
53664.39;22.129.314.422.607.400;0.5186743140220642
53665.35;2.192.691.802.978.510;0.3490636348724365
53666.44;22.083.051.681.518.500;0.5515968203544617
53668.36;21.970.083.236.694.300;0.2911688983440399
53670.37;2.232.801.818.847.650;0.2759435474872589
53670.45;2.242.103.576.660.150;0.547454297542572
53671.43;22.631.088.256.835.900;0.5539171695709229
53673.34;2.192.184.066.772.460;0.1847286075353622
53674.33;2.225.558.280.944.820;0.3951356112957001
53675.33;2.218.580.818.176.260;0.2502259910106659
53677.35;22.376.747.131.347.600;0.2510312795639038
53679.39;2.167.400.550.842.280;0.2461542338132858
53680.34;22.043.916.702.270.500;0.2004175782203674
53681.38;22.601.770.401.000.900;0.367544561624527
53683.4;23.078.086.853.027.300;0.6187370419502258
53697.34;2.278.073.501.586.910;0.6810556054115295
53705.33;2.279.365.921.020.500;0.6283259987831116
53975.41;22.426.557.540.893.500;0.3802288174629211
53994.43;21.487.529.754.638.600;0.1773670315742492
53996.42;2.145.663.452.148.430;0.1986104846000671
53997.45;2.207.236.862.182.610;0.1685789376497268
54007.45;2.284.603.881.835.930;0.6414616703987122
54008.38;2.233.656.120.300.290;0.331687867641449
54009.37;2.161.553.955.078.120;0.1328087598085403
54009.45;22.056.745.529.174.800;0.2206450253725052
54010.37;21.921.113.967.895.500;0.1544178575277328
54012.37;22.593.019.485.473.600;0.5832314491271973
54012.45;2.206.207.275.390.620;0.310707539319992
54020.4;22.198.774.337.768.500;0.5770050883293152
54024.45;2.171.414.566.040.030;0.2681528031826019
54028.44;23.099.658.966.064.400;0.7443507313728333
54030.4;21.638.023.376.464.800;0.1652979999780655
54031.35;2.168.183.135.986.320;0.1535758078098297
54035.44;2.197.815.704.345.700;0.4165856540203094
54036.36;22.733.551.025.390.600;0.5359624028205872
54037.35;2.179.062.271.118.160;0.1660715043544769
54040.36;2.198.278.045.654.290;0.2741957306861877
54041.33;21.633.140.563.964.800;0.319176971912384
54041.4;2.196.600.151.062.010;0.3829824328422546
54048.38;2.246.686.744.689.940;0.8616951704025269
54049.39;21.174.570.083.618.100;0.3282448947429657
54050.35;2.110.529.136.657.710;0.32342728972435
54053.37;21.909.284.591.674.800;0.2872550189495086
54055.37;219.327.335.357.666;0.3442147374153137
54056.35;2.236.603.355.407.710;0.4570498764514923
54058.35;22.133.445.739.746.000;0.3504425287246704
54059.35;21.400.590.896.606.400;0.1992516219615936
54061.36;22.038.314.819.335.900;0.5574978590011597
54062.35;2.193.666.648.864.740;0.268915593624115
54068.33;2.117.339.134.216.300;0.249011680483818
54346.43;21.843.917.846.679.600;0.3878368139266968
54348.43;2.219.872.093.200.680;0.3625101745128631
54357.39;2.194.809.341.430.660;0.1984370052814483
54362.44;220.003.662.109.375;0.199282631278038
54376.44;2.254.988.670.349.120;0.461640864610672
54381.44;2.203.861.618.041.990;0.2656454145908355
54382.42;2.205.482.292.175.290;0.3596423268318176
54385.44;2.218.743.133.544.920;0.3029322326183319
54387.44;2.281.983.184.814.450;0.9519876837730408
54392.43;2.263.325.309.753.410;0.6299442052841187
54393.44;2.203.766.632.080.070;0.3722645044326782
54394.42;21.398.820.877.075.100;0.2212046980857849
54406.35;22.417.139.053.344.700;0.3514987230300903
54409.35;22.032.867.431.640.600;0.2198210209608078
54411.3;22.028.959.274.291.900;0.2187840640544891
54412.37;222.718.563.079.834;0.3309534192085266
54415.36;2.213.230.323.791.500;0.252271831035614
54416.34;22.060.705.184.936.500;0.2238052934408188
54417.35;2.251.808.357.238.760;0.376551479101181
54418.35;22.382.648.468.017.500;0.5225760340690613
54421.35;22.507.022.857.666.000;0.562984049320221
54422.35;2.262.314.987.182.610;0.7098761796951294
54423.33;22.933.467.864.990.200;0.6470673680305481
