mjd;mag;magerr
53697.32;2.052.315.902.709.960;0.0884125381708145
53698.32;2.036.102.867.126.460;0.0799796357750892
53699.34;20.386.415.481.567.300;0.0677121505141258
53704.3;20.291.921.615.600.500;0.0632188096642494
53975.39;20.305.566.787.719.700;0.0571411438286304
53989.4;2.013.019.180.297.850;0.0981864258646965
53993.4;21.043.109.893.798.800;0.1771987676620483
53996.4;1.974.996.757.507.320;0.048594556748867
54000.38;20.352.527.618.408.200;0.0632221400737762
54008.36;20.303.834.915.161.100;0.063110128045082
54009.35;20.218.982.696.533.200;0.0499998517334461
54010.35;20.287.784.576.416.000;0.0466101467609405
54011.41;2.023.953.628.540.030;0.0466690771281719
54020.35;20.138.307.571.411.100;0.0823694393038749
54024.43;2.047.120.475.769.040;0.0748310834169387
54025.41;19.613.983.154.296.800;0.0592910535633564
54028.42;20.513.059.616.088.800;0.077661246061325
54029.42;2.025.199.508.666.990;0.0608449690043926
54030.34;2.023.591.423.034.660;0.0504705570638179
54030.38;2.023.813.819.885.250;0.0452679209411144
54031.33;20.463.842.391.967.700;0.0516698993742466
54035.42;20.477.373.123.168.900;0.0929384231567382
54036.34;203.444.881.439.209;0.0695675238966941
54039.33;2.015.364.646.911.620;0.052706491202116
54041.3;20.009.361.267.089.800;0.0714633092284202
54047.37;20.232.654.571.533.200;0.2724263668060303
54048.33;20.208.518.981.933.500;0.0783274173736572
54052.33;20.217.267.990.112.300;0.0895072594285011
54053.35;20.409.765.243.530.200;0.0873420909047126
54055.34;203.559.513.092.041;0.0720849111676216
54058.33;2.017.220.497.131.340;0.0705213621258735
54059.33;20.122.766.494.750.900;0.064934991300106
54060.35;2.047.683.334.350.580;0.1343730986118316
54061.34;2.030.975.914.001.460;0.0893494710326194
54062.33;20.225.341.796.875;0.0689302757382392
54063.32;20.136.302.947.998.000;0.0810772627592086
54065.33;2.027.615.737.915.030;0.0735390186309814
54346.41;19.988.540.649.414.000;0.0831117406487464
54348.41;20.019.458.770.751.900;0.0688790157437324
54355.42;20.047.866.821.289.000;0.0447254329919815
54357.37;19.942.676.544.189.400;0.0438865832984447
54362.42;20.385.475.158.691.400;0.0499387420713901
54365.4;2.016.995.620.727.530;0.0406545512378215
54381.42;2.034.506.225.585.930;0.0464839302003383
54382.4;20.206.762.313.842.700;0.0646026879549026
54384.43;20.109.634.399.414.000;0.0568845085799694
54385.42;2.013.311.767.578.120;0.0501944348216056
54386.41;2.021.817.779.541.010;0.0658979192376136
54387.42;20.359.634.399.414.000;0.1030953377485275
54391.42;20.331.212.997.436.500;0.1124273389577865
54392.41;20.289.445.877.075.100;0.0737610608339309
54393.42;2.015.415.954.589.840;0.0534156560897827
54396.28;20.071.758.270.263.600;0.178881749510765
54396.42;20.164.134.979.248.000;0.1190743073821067
54402.41;2.035.102.653.503.410;0.1921135187149047
54403.33;20.165.794.372.558.500;0.2182911932468414
54404.39;20.438.453.674.316.400;0.2042346596717834
54405.39;20.033.714.294.433.500;0.0719202384352684
54406.32;20.179.067.611.694.300;0.0589647777378559
54411.28;2.019.663.619.995.110;0.0498402118682861
54412.35;2.008.822.631.835.930;0.0555255711078643
54413.32;20.204.343.795.776.300;0.0876487493515014
54415.34;2.016.707.801.818.840;0.0532806627452373
54416.32;2.023.441.505.432.120;0.052041158080101
54417.33;2.017.474.174.499.510;0.0555876307189464
54418.32;2.018.425.750.732.420;0.0655638054013252
54421.33;2.027.722.930.908.200;0.0661669895052909
54422.33;20.257.783.889.770.500;0.0622843392193317
54423.31;20.308.195.114.135.700;0.0764268115162849
54424.27;20.093.734.741.210.900;0.0857674703001976
54433.33;1.995.858.192.443.840;0.1653802990913391
