mjd;mag;magerr
51818.35;218.847.770.690.918;0.1604181230068206
52170.4;23.326.120.376.586.900;0.5842815041542053
52173.32;21.961.387.634.277.300;0.2757574915885925
52224.3;22.997.447.967.529.200;0.5274922251701355
52225.26;22.776.634.216.308.500;0.3379409313201904
52231.28;2.270.641.326.904.290;0.3362213969230652
52234.26;2.355.976.676.940.910;0.7709355354309082
52261.22;22.435.380.935.668.900;0.2954243421554565
52282.15;22.160.551.071.166.900;0.2916804850101471
52287.1;22.730.987.548.828.100;0.3600090146064758
52288.1;2.211.195.945.739.740;0.210514411330223
52522.4;21.844.690.322.875.900;0.1516442596912384
52551.37;21.989.160.537.719.700;0.1954301297664642
52557.39;2.186.115.455.627.440;0.1949604004621505
52558.4;22.027.986.526.489.200;0.163386732339859
52576.24;2.208.987.045.288.080;0.2241008281707763
52577.29;2.194.152.069.091.790;0.1696405112743377
52585.24;21.757.999.420.166.000;0.1255574375391006
52908.37;2.335.959.243.774.410;0.677431046962738
52910.38;21.856.590.270.996.000;0.2023177593946457
52912.35;23.376.495.361.328.100;0.9176831245422364
52934.3;2.313.351.821.899.410;0.6688218712806702
52935.3;21.997.129.440.307.600;0.2093576788902282
52936.29;223.663.330.078.125;0.2506252825260162
52963.23;2.204.521.942.138.670;0.1369889378547668
53270.36;22.437.917.709.350.500;0.3703601062297821
53286.38;2.182.733.154.296.870;0.235360711812973
53288.34;22.702.716.827.392.500;0.3483325541019439
53294.38;21.751.544.952.392.500;0.2069096714258194
53296.33;2.165.593.910.217.280;0.2211142629384994
53298.38;21.828.935.623.168.900;0.2277111858129501
53302.33;2.165.723.991.394.040;0.292962908744812
53312.29;21.212.949.752.807.600;0.2219039052724838
53314.29;2.253.216.361.999.510;0.4570920765399933
53351.15;2.205.766.487.121.580;0.2298381179571151
53622.41;2.245.220.375.061.030;0.2671017050743103
53637.36;2.286.437.225.341.790;0.8712409138679504
53638.4;23.670.122.146.606.400;0.8635773658752441
53639.4;225.621.395.111.084;0.3710232377052307
53640.36;2.288.739.776.611.320;0.4480132758617401
53641.4;22.815.542.221.069.300;0.5123457312583923
53646.42;22.862.892.150.878.900;0.3518351912498474
53655.33;22.506.196.975.708.000;0.3618615865707397
53665.42;21.617.826.461.791.900;0.3484658300876617
53669.32;2.299.352.264.404.290;0.4740321636199951
53673.31;2.231.735.610.961.910;0.2419701665639877
53674.3;2.267.616.081.237.790;0.4889496862888336
53675.3;2.284.337.615.966.790;0.4670227468013763
53676.39;230.515.079.498.291;0.5166869163513184
53680.31;2.245.063.591.003.410;0.3334535658359527
53681.35;22.701.025.009.155.200;0.339909940958023
53697.31;21.987.293.243.408.200;0.2719033658504486
53698.31;22.255.294.799.804.600;0.3251324892044067
53704.3;22.539.981.842.041.000;0.4378253519535064
53975.38;22.493.053.436.279.200;0.352834552526474
53994.4;22.558.752.059.936.500;0.3164610862731933
53995.43;22.415.781.021.118.100;0.4507376253604889
53996.39;2.165.110.969.543.450;0.2709462642669678
54000.37;2.236.023.712.158.200;0.4984146654605865
54007.42;2.315.111.541.748.040;0.6023496985435486
54008.35;2.223.677.444.458.000;0.2941493690013885
54009.34;2.248.615.074.157.710;0.3449153900146484
54010.34;22.537.071.228.027.300;0.2170993089675903
54011.41;22.077.280.044.555.600;0.1975750476121902
54012.34;22.462.974.548.339.800;0.646518886089325
54020.34;2.264.281.463.623.040;0.742181122303009
54024.42;2.221.862.030.029.290;0.3880486488342285
54028.41;2.233.675.765.991.210;0.2677172422409057
54029.33;2.186.920.738.220.210;0.2016968727111816
54030.33;2.231.366.729.736.320;0.190835103392601
54031.32;21.884.279.251.098.600;0.1828578859567642
54035.41;22.399.866.104.125.900;0.4362847506999969
54036.33;22.765.108.108.520.500;0.6568675637245178
54037.32;22.073.680.877.685.500;0.1704583764076233
54039.32;2.231.569.480.895.990;0.3288052082061767
54040.33;22.007.057.189.941.400;0.3711492419242859
54049.36;2.255.731.773.376.460;0.850408136844635
54052.32;2.177.989.959.716.790;0.3628388345241546
54053.32;2.251.128.387.451.170;0.3055212795734405
54053.34;22.324.708.938.598.600;0.314050018787384
54055.34;2.225.180.053.710.930;0.4649121165275574
54056.32;2.348.456.382.751.460;0.8813570141792297
54058.32;2.201.399.040.222.160;0.3293240666389465
54059.32;22.454.444.885.253.900;0.3672189116477966
54061.33;22.640.399.932.861.300;0.6676530838012695
54062.32;2.237.071.228.027.340;0.2406240999698639
54063.31;22.466.938.018.798.800;0.3831855058670044
54068.3;21.822.420.120.239.200;0.3524077832698822
54346.4;2.134.022.331.237.790;0.2774802446365356
54348.4;2.137.999.725.341.790;0.1914537250995636
54357.36;2.216.221.618.652.340;0.1783249080181121
54359.39;22.004.762.649.536.100;0.2821370363235473
54362.41;2.227.293.968.200.680;0.2045238614082336
54365.39;21.591.402.053.833.000;0.1636281162500381
54376.41;2.137.401.390.075.680;0.1679804623126983
54381.41;22.060.523.986.816.400;0.2734427452087402
54382.39;2.221.050.071.716.300;0.29384645819664
54384.42;2.190.472.984.313.960;0.2342629581689834
54385.41;2.179.891.967.773.430;0.1715798676013946
54386.4;218.419.189.453.125;0.2654354870319366
54387.41;223.135.986.328.125;0.5155531167984009
54392.4;21.782.514.572.143.500;0.3063169121742248
54393.41;2.156.541.633.605.950;0.1831995546817779
54394.39;2.191.101.837.158.200;0.3302047848701477
54396.41;2.154.327.392.578.120;0.4954797625541687
54402.4;2.211.454.963.684.080;0.805858850479126
54404.38;22.373.401.641.845.700;0.6809414029121399
54405.38;22.123.455.047.607.400;0.4332695007324219
54406.31;221.717.529.296.875;0.2732172012329101
54411.27;2.185.294.914.245.600;0.1536659598350525
54412.34;2.166.226.959.228.510;0.2770191729068756
54413.32;2.193.105.125.427.240;0.2964171469211578
54415.33;21.542.865.753.173.800;0.1916171759366989
54416.31;21.590.072.631.835.900;0.1530846357345581
54417.32;2.179.442.024.230.950;0.15176822245121
54418.32;2.210.481.834.411.620;0.2744880020618438
54421.32;2.220.444.107.055.660;0.4300981163978576
54422.32;2.199.978.828.430.170;0.2828069925308227
54423.3;2.259.842.109.680.170;0.7219781279563904
54424.26;21.939.186.096.191.400;0.3907119929790497
