mjd;mag;magerr
51818.38;2.105.780.601.501.460;0.0847196131944656
52170.43;20.764.066.696.166.900;0.0733352228999137
52171.37;20.904.369.354.248.000;0.0744529888033866
52173.35;2.078.097.343.444.820;0.0771417245268821
52224.33;21.036.834.716.796.800;0.0813591927289962
52225.29;2.094.599.723.815.910;0.0819286182522773
52234.28;2.093.345.069.885.250;0.1002529636025428
52261.25;2.103.880.882.263.180;0.0837954878807067
52287.13;20.875.268.936.157.200;0.0722342208027839
52551.4;209.301.872.253.418;0.080961026251316
52552.45;2.069.884.490.966.790;0.0773074850440025
52557.42;20.797.832.489.013.600;0.0746234357357025
52558.43;2.062.699.508.666.990;0.0596279837191104
52908.39;20.574.237.823.486.300;0.0677850097417831
52912.37;20.776.199.340.820.300;0.0855292677879333
52934.33;20.709.867.477.416.900;0.0732145607471466
52936.32;20.854.679.107.666.000;0.0697532519698143
52963.25;2.068.833.923.339.840;0.0580282099545002
53270.39;2.087.418.556.213.370;0.072855107486248
53272.44;20.694.238.662.719.700;0.0898826867341995
53286.41;20.863.046.646.118.100;0.0967099517583847
53288.36;2.108.170.509.338.370;0.0848609060049057
53294.41;2.286.628.532.409.660;0.4136027693748474
53298.41;21.000.307.083.129.800;0.0959869250655174
53302.36;20.873.334.884.643.500;0.1148731335997581
53312.31;21.123.653.411.865.200;0.213514357805252
53314.32;21.051.294.326.782.200;0.1318122744560241
53622.43;21.060.958.862.304.600;0.0755447372794151
53628.38;2.080.956.077.575.680;0.121790662407875
53634.38;20.999.122.619.628.900;0.2581927478313446
53635.39;21.043.228.149.414.000;0.1710828691720962
53638.42;20.788.463.592.529.200;0.0903820097446441
53639.43;2.073.145.294.189.450;0.0803252160549163
53640.39;2.093.911.361.694.330;0.0900633484125137
53641.43;2.074.761.962.890.620;0.0898993611335754
53646.45;21.704.317.092.895.500;0.1923221945762634
53655.36;20.861.099.243.164.000;0.0764195322990417
53663.37;20.577.342.987.060.500;0.1484227776527404
53663.45;2.083.586.311.340.330;0.2712632715702057
53664.39;20.708.683.013.916.000;0.1347836852073669
53665.35;2.074.604.797.363.280;0.1259822100400924
53665.45;2.087.574.005.126.950;0.1913211792707443
53666.44;21.094.261.169.433.500;0.213682472705841
53668.36;209.279.727.935.791;0.1464938670396804
53669.45;20.612.768.173.217.700;0.1305197179317474
53670.37;2.105.676.651.000.970;0.1277161389589309
53670.44;20.821.117.401.123.000;0.1267570853233337
53671.43;2.073.470.687.866.210;0.1063008904457092
53673.33;20.696.287.155.151.300;0.0675115510821342
53675.33;21.000.072.479.248.000;0.0893749967217445
53676.42;2.081.612.014.770.500;0.0995547100901603
53677.35;2.083.562.660.217.280;0.0714070871472358
53680.34;20.725.866.317.749.000;0.0683718174695968
53681.38;20.831.687.927.246.000;0.0769705027341842
53683.4;20.911.848.068.237.300;0.0879596471786499
53686.34;2.048.660.659.790.030;0.1729439944028854
53697.34;20.878.856.658.935.500;0.113369271159172
53699.36;20.871.625.900.268.500;0.1038624867796897
53989.42;2.068.634.605.407.710;0.1434004008769989
53996.42;2.029.092.025.756.830;0.075709544122219
53997.44;21.051.013.946.533.200;0.0647982880473136
54000.39;20.779.067.993.164.000;0.0845048651099205
