mjd,mag,magerr
51818.34,21.51119613647461,0.1477939337491989
52170.4,21.536439895629883,0.1259671449661255
52196.39,21.400897979736328,0.1288681030273437
52207.36,21.330810546875,0.1262468993663787
52224.29,21.292585372924805,0.1030125766992569
52225.26,21.50031280517578,0.1411572992801666
52231.28,21.62566947937012,0.1415637880563736
52234.25,21.68996238708496,0.154222771525383
52261.21,21.683670043945312,0.1883785873651504
52282.14,21.50455474853516,0.1782034039497375
52287.09,21.62673568725586,0.1508637815713882
52288.09,21.686887741088867,0.1664930880069732
52522.39,21.48778915405273,0.1390887647867202
52551.36,21.972713470458984,0.2436660081148147
52552.41,21.483755111694336,0.1559561192989349
52557.38,21.440696716308597,0.1548847556114196
52558.4,21.582677841186523,0.1371544897556305
52576.23,21.49193954467773,0.1258121281862259
52577.28,21.225770950317383,0.1151309534907341
52585.23,21.61682891845703,0.1506135314702987
52908.36,21.44825935363769,0.1450604200363159
52910.37,21.690757751464844,0.1985145062208175
52934.29,21.56717872619629,0.1765947341918945
52935.29,21.71148109436035,0.1973541975021362
52936.29,21.67243766784668,0.1413319855928421
52963.22,21.48765563964844,0.1099476590752601
52971.21,21.609010696411133,0.1645566970109939
53270.35,21.428653717041016,0.1494355350732803
53286.37,21.27473258972168,0.1453227698802948
53288.33,21.293476104736328,0.1135772764682769
53294.37,21.30408096313477,0.1533074229955673
53298.37,21.73758125305176,0.1860741674900055
53302.32,21.968944549560547,0.4655815362930298
53312.28,21.68165397644043,0.4122162759304046
53314.28,21.500513076782227,0.1685231029987335
53351.14,21.9401969909668,0.1951279938220977
53628.34,20.833541870117188,0.1625478267669677
53635.35,22.248735427856445,0.4301601052284241
53637.35,21.487165451049805,0.2363333702087402
53638.39,21.622201919555664,0.2170174568891525
53639.39,21.554903030395508,0.151630699634552
53640.35,22.18279838562012,0.2656969726085663
53641.39,21.66561889648437,0.1854943335056305
53646.41,21.94717025756836,0.2132208347320556
53655.32,21.44371223449707,0.1691142171621322
53663.33,21.31241226196289,0.2639675736427307
53664.35,22.311708450317383,0.7586454153060913
53665.41,21.7153263092041,0.4299092888832092
53666.4,21.23611068725586,0.2605867087841034
53668.32,21.46459197998047,0.2446254789829254
53669.31,21.450851440429688,0.1309277117252349
53669.41,21.26995086669922,0.282521516084671
53671.39,21.62894821166992,0.2832318246364593
53673.3,21.4211540222168,0.1278607994318008
53674.29,21.089130401611328,0.1584303826093673
53675.29,21.674091339111328,0.1683792322874069
53676.38,21.26124763488769,0.2039287388324737
53677.31,21.63528251647949,0.1408450156450271
53680.3,21.32088851928711,0.1197205111384391
53681.34,21.56072425842285,0.1492307335138321
53685.3,23.044309616088867,0.7600897550582886
53693.3,21.784067153930664,0.5467843413352966
53697.3,21.59139442443848,0.2010528147220611
53698.3,21.453548431396484,0.1632448732852935
53705.29,21.657804489135746,0.2013756483793258
53975.37,21.324508666992188,0.1441127955913543
53989.38,21.423131942749023,0.3628030717372894
53990.39,21.88595199584961,0.5095155835151672
53993.38,21.32945251464844,0.2967206835746765
53994.4,21.343074798583984,0.182946115732193
53995.42,21.133712768554688,0.1415168792009353
53996.38,21.028926849365234,0.1941570937633514
54000.36,21.668420791625977,0.1971819698810577
54007.41,21.830711364746094,0.2858956456184387
54008.34,21.29017639160156,0.1494329422712326
54009.33,21.361482620239254,0.135731816291809
54010.33,22.09197998046875,0.215773656964302
54011.4,21.594532012939453,0.135016843676567
54012.33,21.46148681640625,0.2992123961448669
54020.33,21.56397819519043,0.2874095439910888
54024.41,21.83442497253418,0.3488925993442535
54025.4,21.26559066772461,0.2353685647249221
54028.4,21.441808700561523,0.2277410626411438
54029.33,21.554981231689453,0.1781598478555679
54030.33,21.48821449279785,0.1376170665025711
54031.31,21.481239318847656,0.1291786283254623
54035.4,21.45438766479492,0.3473513126373291
54036.32,21.51830673217773,0.2220921069383621
54037.31,21.70438766479492,0.1495583057403564
54039.32,21.47658920288086,0.2022112607955932
54040.32,21.315927505493164,0.245541363954544
54041.29,21.41100311279297,0.2605372071266174
54048.31,22.270994186401367,0.5173527002334595
54053.31,21.44472885131836,0.1745134741067886
54055.31,21.66653251647949,0.2240977883338928
54056.31,21.851964950561523,0.28693687915802
54058.31,21.179109573364254,0.1532511562108993
54059.31,21.114643096923828,0.1716366559267044
54060.33,21.78721046447754,0.3472746014595032
54061.32,22.330873489379883,0.627225935459137
54062.31,21.452028274536133,0.1592696011066436
54063.3,21.21426010131836,0.1316495537757873
54068.29,22.25428771972656,0.7411130666732788
54348.39,21.295034408569336,0.1828518211841583
54357.35,21.359867095947266,0.1380326002836227
54359.38,21.52878189086914,0.1998847275972366
54362.4,21.413414001464844,0.1346377283334732
54376.4,21.62386512756348,0.2302664071321487
54381.4,21.377426147460938,0.197167158126831
54382.38,21.457624435424805,0.2386261522769928
54384.41,21.362659454345703,0.1554339826107025
54385.4,21.427642822265625,0.1452260166406631
54386.39,21.550752639770508,0.1825402081012725
54387.4,21.22500228881836,0.2507615387439728
54392.4,21.525463104248047,0.2881617546081543
54393.4,21.429141998291016,0.1693584769964218
54394.38,21.170860290527344,0.2062572091817855
54396.26,20.4887638092041,0.2913174629211426
54402.39,21.163633346557617,0.4081169664859772
54404.37,21.227659225463867,0.2872341871261596
54406.31,21.525894165039062,0.1605474650859832
54411.26,21.621517181396484,0.1528038531541824
54412.33,21.55316734313965,0.2223169505596161
54413.31,21.24723625183105,0.1936080753803253
54415.32,21.73601722717285,0.1643458902835846
54417.31,21.507911682128903,0.1566738486289978
54418.31,21.135986328125,0.1589540839195251
54421.31,21.21179962158203,0.1842354983091354
54422.31,21.861906051635746,0.2939298152923584
54423.29,21.718677520751957,0.316641241312027
54424.25,21.62874984741211,0.3461172878742218
54433.31,21.541114807128903,0.4901333451271057
